,time after 1 iterations,time after 2 iterations,time after 3 iterations,time after 4 iterations,time after 5 iterations,time after 6 iterations,time after 7 iterations,time after 8 iterations,time after 9 iterations,time after 10 iterations,time after 11 iterations,time after 12 iterations,time after 13 iterations,time after 14 iterations,time after 15 iterations,time after 16 iterations,time after 17 iterations,time after 18 iterations,time after 19 iterations,time after 20 iterations,time after 21 iterations,time after 22 iterations,time after 23 iterations,time after 24 iterations,time after 25 iterations,time after 26 iterations,time after 27 iterations,time after 28 iterations,time after 29 iterations,time after 30 iterations,time after 31 iterations,time after 32 iterations,time after 33 iterations,time after 34 iterations,time after 35 iterations,time after 36 iterations,time after 37 iterations,time after 38 iterations,time after 39 iterations,time after 40 iterations,time after 41 iterations,time after 42 iterations,time after 43 iterations,time after 44 iterations,time after 45 iterations,time after 46 iterations,time after 47 iterations,time after 48 iterations,time after 49 iterations,time after 50 iterations,time after 51 iterations,time after 52 iterations,time after 53 iterations,time after 54 iterations,time after 55 iterations,time after 56 iterations,time after 57 iterations,time after 58 iterations,time after 59 iterations,time after 60 iterations,time after 61 iterations,time after 62 iterations,time after 63 iterations,time after 64 iterations,time after 65 iterations,time after 66 iterations,time after 67 iterations,time after 68 iterations,time after 69 iterations,time after 70 iterations,time after 71 iterations,time after 72 iterations,time after 73 iterations,time after 74 iterations,time after 75 iterations,time after 76 iterations,time after 77 iterations,time after 78 iterations,time after 79 iterations,time after 80 iterations,time after 81 iterations,time after 82 iterations,time after 83 iterations,time after 84 iterations,time after 85 iterations,time after 86 iterations,time after 87 iterations,time after 88 iterations,time after 89 iterations,time after 90 iterations,time after 91 iterations,time after 92 iterations,time after 93 iterations,time after 94 iterations,time after 95 iterations,time after 96 iterations,time after 97 iterations,time after 98 iterations,time after 99 iterations
1067,58.88960337638855,118.02937126159668,178.12754917144775,237.00591254234314,296.0216851234436,355.84602761268616,415.8456001281738,474.6049311161041,534.0112979412079,592.996089220047,652.8321075439453,712.2542223930359,771.815465927124,830.2644188404083,888.5770123004913,947.9233703613281,1006.4205594062805,1065.708281993866,1125.0089411735535,1184.0357875823975,1243.9029026031494,1303.4982240200043,1362.5119659900665,1421.8810238838196,1482.013635635376,1541.6585953235626,1600.983235836029,1660.1682970523834,1719.3402473926544,1777.7954442501068,1837.0971386432648,1896.1723985671997,1954.8655893802643,2013.994455575943,2074.016916036606,2133.0750942230225,2192.7958068847656,2253.338871717453,2313.205265045166,2372.92689371109,2432.9149765968323,2492.96893286705,2552.7501623630524,2611.888004541397,2670.6870272159576,2730.7021310329437,2790.8512353897095,2850.927936077118,2911.313707590103,2970.5589752197266,3030.468241214752,3090.6625847816467,3150.777646303177,3210.403879880905,3270.450201511383,3330.0502874851227,3389.3856196403503,3449.7398574352264,3509.9962787628174,3570.2150263786316,3631.156456232071,3691.4548699855804,3752.8672955036163,3812.6518104076385,3872.3633790016174,3932.7207384109497,3993.121928215027,4053.7718296051025,4113.808205366135,4173.9517233371735,4235.255078315735,4295.506680727005,4356.1996994018555,4416.749577283859,4477.797810077667,4538.014674663544,4598.309135913849,4658.563916444778,4717.934102296829,4778.085464477539,4838.623399972916,4899.296680688858,4960.192686319351,5021.502135038376,5083.18458366394,5143.745745420456,5202.811528682709,5263.519999265671,5324.296246290207,5384.808099269867,5446.137813091278,5507.366171598434,5568.825136184692,5630.228760719299,5690.704956769943,5751.882055521011,5813.048766851425,5874.3384964466095,5935.833003759384
1068,59.88100814819336,119.81213140487671,179.76223349571228,239.3688929080963,298.0303702354431,357.90026092529297,417.0187723636627,475.41473174095154,534.7939729690552,594.7635767459869,654.2583065032959,713.846807718277,772.6954398155212,831.6788957118988,890.287369966507,949.0600643157959,1008.6199624538422,1068.2013232707977,1127.765877008438,1187.6683604717255,1246.6325852870941,1306.628658771515,1366.770075559616,1426.3763806819916,1486.1603274345398,1545.6023609638214,1604.623214483261,1664.5868322849274,1724.5784962177277,1784.6746909618378,1844.315188884735,1904.234773159027,1961.996212720871,2020.063410282135,2079.392402410507,2138.350271463394,2198.6368992328644,2257.978723526001,2317.189820289612,2377.851466178894,2438.0114002227783,2497.852512359619,2556.6860358715057,2617.1259882450104,2676.471284866333,2737.477612733841,2797.764011144638,2857.730746984482,2919.0087230205536,2979.809493303299,3040.670019388199,3101.7289021015167,3162.4004697799683,3222.205179452896,3283.041039466858,3342.493207216263,3402.35343003273,3462.8497593402863,3522.8149654865265,3583.7385642528534,3644.253427028656,3704.3187301158905,3763.576051235199,3824.1779901981354,3883.9414823055267,3944.6410443782806,4004.6327793598175,4064.637663602829,4123.708969116211,4184.8625202178955,4245.567215681076,4306.785707950592,4367.961507558823,4428.811779022217,4488.32873749733,4548.249608516693,4608.434908390045,4667.766314744949,4726.657918930054,4785.15805721283,4845.271648406982,4906.217347145081,4967.190156459808,5028.694121360779,5090.5256197452545,5151.165049791336,5212.225870370865,5273.524592161179,5333.8838326931,5395.004422903061,5455.69825387001,5516.586263895035,5577.155882120132,5637.718313217163,5698.85484457016,5760.00284409523,5821.510990142822,5883.235755205154,5943.295823335648
1069,59.86700463294983,119.55474352836609,179.08487343788147,238.947669506073,297.9675214290619,357.24033403396606,415.98261308670044,475.3213782310486,534.5839295387268,594.2459833621979,653.8871893882751,713.6176970005035,772.4499704837799,832.0118792057037,891.8233263492584,950.2246398925781,1009.1225848197937,1068.4190001487732,1126.0912654399872,1184.5795059204102,1243.6892440319061,1303.4276895523071,1363.300582408905,1422.186172246933,1481.4611089229584,1540.636494398117,1600.3479800224304,1659.9489500522614,1718.9062280654907,1778.4968538284302,1838.1418590545654,1897.6116523742676,1957.2233481407166,2016.127602815628,2076.1378660202026,2135.198935508728,2195.2766511440277,2255.0355665683746,2315.246744632721,2373.0942318439484,2433.1486597061157,2493.5820240974426,2553.0108366012573,2613.4745926856995,2673.38254570961,2732.963937520981,2793.3062427043915,2853.718623161316,2914.1041769981384,2973.8586308956146,3033.5569460392,3094.5872633457184,3155.198208808899,3214.467143058777,3274.363179206848,3334.4265520572662,3394.4930951595306,3454.6318941116333,3515.809643268585,3575.5307953357697,3636.1192808151245,3696.6340203285217,3756.8682804107666,3816.7611231803894,3876.8362691402435,3936.5807542800903,3996.7966351509094,4057.398072719574,4117.412485361099,4178.323573589325,4237.870001316071,4297.999345779419,4358.716829776764,4419.215048789978,4479.427562713623,4540.286463260651,4600.53400850296,4661.4047157764435,4721.834386587143,4782.585602283478,4843.390336275101,4903.436588764191,4964.659816503525,5025.117399215698,5084.515756607056,5144.780982971191,5205.674705028534,5266.687608003616,5328.152684211731,5387.968458175659,5448.616816043854,5508.783796787262,5568.923463106155,5629.556284427643,5689.350588798523,5750.605353832245,5810.685130596161,5872.178245782852,5932.971381902695
1071,59.308499336242676,119.38552021980286,178.32289242744446,238.27245569229126,296.97651839256287,357.2752048969269,416.40321826934814,474.8115360736847,532.9692075252533,592.8435604572296,652.0534837245941,710.056293964386,768.5949668884277,827.6003410816193,887.6097202301025,947.0361044406891,1006.552294254303,1066.1470048427582,1125.394263267517,1184.0340070724487,1243.8998086452484,1303.2907309532166,1362.889884710312,1422.9090905189514,1482.5771713256836,1542.0196685791016,1601.7934215068817,1661.4127144813538,1720.7456572055817,1780.0201942920685,1839.0916302204132,1898.2786581516266,1957.7945907115936,2017.8202440738678,2076.7230801582336,2135.007905483246,2194.7818717956543,2254.9646768569946,2315.849561214447,2376.1950132846832,2435.6866705417633,2496.3431503772736,2556.5055916309357,2616.017862558365,2675.8319883346558,2735.348725795746,2795.504264354706,2855.5903885364532,2915.754789829254,2976.70064496994,3036.3716192245483,3095.1448907852173,3155.2086822986603,3214.331620693207,3273.6710381507874,3334.286791086197,3393.712432861328,3453.622389793396,3513.0411188602448,3572.214248895645,3632.0002386569977,3692.2784492969513,3752.261220216751,3811.467451572418,3871.687455892563,3931.1829040050507,3991.4018182754517,4051.9240465164185,4112.579778671265,4173.146864414215,4232.993652105331,4292.5528700351715,4353.399545669556,4414.121776103973,4474.9449298381805,4535.789352178574,4596.056801319122,4656.202805042267,4716.800395011902,4776.926582813263,4837.394770383835,4898.052228212357,4958.290505409241,5018.422849416733,5077.882221460342,5138.202597618103,5198.531772375107,5259.1177752017975,5320.142191171646,5380.561514854431,5442.000941038132,5501.635039567947,5562.652295589447,5623.681140899658,5684.017118692398,5743.900656700134,5804.831435918808,5865.739379167557,5926.866434335709
1073,59.78449749946594,118.88159394264221,177.87653374671936,237.59710240364075,296.72827911376953,356.0451807975769,414.1866376399994,473.1959638595581,532.6955082416534,591.4569087028503,649.6610145568848,708.5055694580078,767.8791162967682,827.0433344841003,885.7167775630951,945.0473382472992,1003.8902425765991,1062.4779286384583,1122.1692214012146,1181.3241086006165,1239.840558052063,1298.6154205799103,1358.594134092331,1417.5565929412842,1476.5988054275513,1535.3594233989716,1594.5090816020966,1653.866340637207,1713.405473947525,1772.912483215332,1832.212382555008,1891.4091804027557,1951.3223435878754,2010.5719339847565,2070.4206960201263,2129.226050376892,2188.8491616249084,2248.258890390396,2307.5676589012146,2366.784936904907,2426.762863636017,2486.0096802711487,2545.3695425987244,2606.041814804077,2665.5736882686615,2725.006056547165,2784.635328054428,2843.200104236603,2902.5030982494354,2961.7332792282104,3021.206627845764,3080.2717349529266,3139.853482723236,3199.883675813675,3259.946074962616,3319.0265595912933,3378.4489052295685,3437.4847338199615,3496.571526288986,3556.2532365322113,3615.281350135803,3674.876638174057,3733.7715067863464,3792.8885068893433,3852.121898174286,3911.7899458408356,3971.6398088932037,4031.7195360660553,4091.755003452301,4150.950971126556,4210.712211608887,4270.391552209854,4330.359768629074,4389.822519779205,4450.124180793762,4510.162494659424,4570.743632316589,4630.501360177994,4691.023166894913,4751.562755584717,4812.108753442764,4872.133311033249,4931.833949565887,4991.6309287548065,5051.869956493378,5111.2152094841,5171.299057006836,5231.8373765945435,5291.802848577499,5352.617697477341,5412.898173570633,5472.827625751495,5533.59655547142,5594.158442020416,5653.7965269088745,5713.473541021347,5774.158985614777,5834.251880407333,5895.080123186111
1083,61.059383153915405,121.85450387001038,183.0698709487915,244.52949810028076,305.3353717327118,366.6388735771179,426.1774580478668,486.72812938690186,547.1232454776764,607.2968232631683,667.3274943828583,728.0212438106537,788.0274586677551,847.892023563385,908.067788362503,968.9335391521454,1029.7642641067505,1090.7626609802246,1151.9374992847443,1212.4440467357635,1273.198796749115,1334.116352558136,1395.2831768989563,1455.8191466331482,1515.814459323883,1576.885398864746,1637.7411725521088,1699.7771091461182,1760.1628248691559,1822.007753610611,1883.5427577495575,1944.701448917389,2006.1073739528656,2066.4349541664124,2127.398619413376,2188.7516713142395,2248.624203681946,2310.257650375366,2370.91050696373,2432.3701677322388,2493.3705785274506,2554.524709224701,2614.9161171913147,2676.392105102539,2737.8671128749847,2799.936725616455,2860.207369327545,2920.792946100235,2981.3209130764008,3042.4509189128876,3103.493494749069,3164.99680185318,3226.436620235443,3288.0558710098267,3349.4365117549896,3410.6066958904266,3471.9954109191895,3532.883734703064,3593.9828968048096,3656.1598739624023,3717.9885659217834,3780.1290533542633,3841.881284713745,3903.92711353302,3965.467306613922,4026.858137369156,4088.792610645294,4150.847922563553,4213.878466367722,4275.770453929901,4336.72225856781,4399.007905483246,4461.655536174774,4524.077473640442,4586.126542329788,4647.787273406982,4708.468694925308,4770.3736073970795,4832.443805217743,4894.569340705872,4956.420100450516,5017.869436740875,5079.700160741806,5142.082902431488,5203.997843742371,5265.6182425022125,5327.208322286606,5388.829092741013,5450.272814035416,5511.807573080063,5573.534501791,5636.132047653198,5697.2950258255005,5759.7854607105255,5821.357374668121,5883.118886947632,5945.3841547966,6007.304842948914,6069.041211605072
1084,60.08749842643738,120.56050300598145,180.5818793773651,241.75645852088928,302.9137661457062,363.7512674331665,424.71041917800903,484.7602536678314,545.1068212985992,606.4002342224121,667.4363737106323,728.0316247940063,789.1907694339752,851.4439389705658,911.9121294021606,973.3346908092499,1034.0656821727753,1094.1782488822937,1155.1940712928772,1215.6213874816895,1276.7889831066132,1337.9349238872528,1398.971472978592,1459.5349864959717,1520.536068201065,1581.5852420330048,1642.676983833313,1703.5349011421204,1764.247462272644,1825.8009872436523,1886.2758204936981,1946.5887892246246,2006.4670128822327,2067.904932975769,2128.7383728027344,2190.1186764240265,2251.333559989929,2311.9654643535614,2373.2136054039,2434.1649873256683,2495.999913930893,2557.6587731838226,2618.0052151679993,2679.4954471588135,2740.579645395279,2802.506314277649,2864.0446491241455,2925.418248653412,2986.7266154289246,3048.7295954227448,3109.5534851551056,3170.972072839737,3233.0837581157684,3294.4267992973328,3355.8657779693604,3416.4169611930847,3477.8346354961395,3539.988151073456,3601.6023483276367,3663.698208093643,3724.9969668388367,3786.4665586948395,3847.691493034363,3909.42165851593,3970.9039113521576,4032.3791975975037,4094.2264449596405,4156.05560874939,4216.90220618248,4278.54656791687,4340.224459648132,4402.137696027756,4464.194860696793,4526.094274997711,4587.804529666901,4649.440431594849,4711.788418769836,4773.637410402298,4834.664750814438,4898.172036409378,4960.123998880386,5022.008426189423,5084.554869651794,5145.951265335083,5208.244563341141,5271.029145240784,5332.702972650528,5394.845516681671,5456.804287672043,5519.360237598419,5580.776474475861,5643.310187339783,5705.700619697571,5768.638786077499,5831.053606510162,5892.967962741852,5955.371644020081,6017.699739217758,6080.068036079407
1085,60.54200983047485,121.6929144859314,182.9484088420868,244.46913647651672,305.4257252216339,365.9262659549713,427.33732056617737,488.0929956436157,548.5411081314087,609.5834457874298,670.0832555294037,730.9564678668976,792.0873081684113,853.3669114112854,914.6957457065582,975.0200347900391,1035.362150669098,1095.3771584033966,1157.3461899757385,1218.4737071990967,1279.6708548069,1341.2130377292633,1402.5544188022614,1463.8120520114899,1525.2969398498535,1586.2786848545074,1646.7057600021362,1708.1315665245056,1769.1870474815369,1831.1266913414001,1893.2237157821655,1954.5905873775482,2015.320477962494,2076.919397354126,2138.3866341114044,2199.8098006248474,2260.965069293976,2322.2809648513794,2383.911325931549,2444.753969669342,2506.7416846752167,2567.7037525177,2628.7034475803375,2690.8291099071503,2751.9731702804565,2813.9201095104218,2876.4236359596252,2937.6429121494293,2999.1877403259277,3060.890702724457,3122.8731665611267,3183.7492830753326,3245.5064566135406,3307.363651037216,3369.3713808059692,3431.028941631317,3493.076670408249,3554.288101196289,3616.4395382404327,3678.1604986190796,3740.262841939926,3802.3533494472504,3865.127754688263,3926.4532885551453,3988.4278059005737,4050.712115764618,4112.951771259308,4175.346718549728,4237.006006479263,4298.16575884819,4359.94581079483,4421.664609909058,4483.7098479270935,4545.544408082962,4608.599547386169,4671.5776381492615,4732.910896778107,4794.827770233154,4857.006091117859,4918.489769458771,4981.270140647888,5044.516610860825,5107.740886449814,5168.915678977966,5231.612150192261,5292.925620555878,5355.242391109467,5417.5428121089935,5479.212013721466,5540.846750020981,5602.188714265823,5665.323014259338,5727.548372268677,5789.875054597855,5852.221277713776,5914.4774849414825,5977.119186878204,6039.6901869773865,6101.479288816452
1086,60.62010335922241,121.20473194122314,182.75605082511902,245.08155155181885,305.4275279045105,366.6918873786926,427.0179979801178,486.8775415420532,548.3348219394684,609.2406549453735,670.5409395694733,731.5489327907562,792.4436857700348,854.4148526191711,915.3406548500061,976.4752051830292,1037.8421833515167,1099.728872537613,1161.2444262504578,1222.1102893352509,1283.3576312065125,1344.5384871959686,1406.0837786197662,1467.5725090503693,1529.506426334381,1591.040564775467,1652.5093312263489,1714.0886578559875,1775.4915261268616,1836.7910645008087,1898.4122445583344,1960.0511655807495,2021.3191449642181,2083.550903558731,2144.777261734009,2206.2075839042664,2267.532605409622,2329.583781003952,2391.0027561187744,2452.905754327774,2514.423578262329,2575.9451553821564,2637.1505370140076,2698.9464399814606,2760.117861509323,2822.501472234726,2885.1704688072205,2947.1548204421997,3009.215744495392,3071.061675786972,3132.7905905246735,3194.226260662079,3255.951817750931,3318.3355963230133,3380.145416021347,3442.4837946891785,3504.783498764038,3566.7689678668976,3630.1034622192383,3691.677260875702,3753.8493115901947,3815.3044471740723,3876.9043185710907,3939.262670278549,4002.2332634925842,4065.4458520412445,4128.916826963425,4190.777461767197,4253.048215150833,4315.940531492233,4378.367938995361,4440.454667806625,4502.841140985489,4565.53293299675,4628.094108819962,4690.813611507416,4753.289101600647,4816.346792221069,4879.937082767487,4942.438247203827,5004.346492528915,5066.111826658249,5128.651696681976,5190.519044876099,5253.262316226959,5316.714537858963,5379.66583609581,5441.870948076248,5505.627539396286,5567.448447704315,5629.210735321045,5690.185136318207,5751.42813205719,5813.894299983978,5877.190076351166,5941.055420398712,6004.295089006424,6066.521999120712,6128.97401881218
1087,61.25106358528137,121.5644302368164,182.70476150512695,243.24537563323975,304.7941994667053,366.3254415988922,427.8349566459656,488.5411400794983,549.5905392169952,611.701399564743,672.9471824169159,734.2672502994537,795.6813018321991,857.0854222774506,918.0225660800934,979.3823683261871,1041.5667886734009,1103.2173767089844,1165.3680312633514,1227.081429719925,1288.416963815689,1349.2078313827515,1409.4882805347443,1470.3268821239471,1532.5516316890717,1594.740041255951,1656.3369348049164,1717.933842420578,1779.5528638362885,1842.2181706428528,1903.8701074123383,1965.5176804065704,2026.8539793491364,2088.7804102897644,2150.307221889496,2211.3611607551575,2273.1525597572327,2334.673028945923,2397.1430847644806,2458.6759870052338,2520.9485986232758,2583.2619547843933,2644.6659116744995,2706.6460287570953,2768.030601501465,2829.802796125412,2891.813899040222,2954.4625239372253,3016.327559232712,3079.0156967639923,3141.1119503974915,3202.61647605896,3264.644435405731,3327.202015399933,3389.685590982437,3453.037245988846,3514.8438382148743,3576.2395782470703,3638.0221989154816,3700.036520242691,3762.38010430336,3825.13538646698,3888.2074677944183,3950.310982465744,4013.316340446472,4074.890599012375,4137.307448625565,4200.022049665451,4262.867996454239,4325.608271360397,4388.251978158951,4449.636513710022,4512.40697312355,4576.049034357071,4638.969620466232,4701.996037721634,4763.975493431091,4827.530903816223,4890.823631763458,4953.546150922775,5015.933106184006,5078.693147182465,5141.776668071747,5203.846990585327,5266.646231889725,5329.815761566162,5392.563061237335,5455.0353128910065,5517.516968488693,5580.237471580505,5642.531606197357,5705.733647823334,5768.413806676865,5831.4185264110565,5894.328539133072,5956.57599568367,6020.092528581619,6083.399940729141,6146.185036182404
